 Id,            Etablissement organisateur,            Poste,            Nombre postes,            Dèlai dépôt,            Date publication,            Candidats convoqués,            Résultats,            Pour plus d'informations,            Fichiers attachés
poste_e1id1715,Office régional de mise en valeur agricole de Gharb,chef du Département de la Gestion des Réseaux d'Irrigation et de Drainage,1,1000-10-10,2015-03-10,http://emploi-public-files.ma/fichiers/upload/DcisionfixantladatedelentretienDGRID.pdf|,-,Nom : ORMVAGTéléphone : 0537374502,http://emploi-public-files.ma/fichiers/upload/appelcandidatureauposteduchefduDpartementgestiondesrseaux.pdf
poste_e1id1714,Office National des chemins de fer ,Chef de Service,5,1000-10-10,2015-03-10,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDV5postesdeChefdeServiceListedescandidatsconvoqus1.pdf|,http://emploi-public-files.ma/fichiers/upload/Nominationaux5postesdeChefdeService.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDV5postesdeChefdeService1.pdf
poste_e1id1709,Office des Changes,Chef de la Division Relations Intermédiaires Agréés,1,1000-10-10,2015-03-09,http://emploi-public-files.ma/fichiers/upload/Datedelvaluation.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatdelappelcandidatures.pdf|,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/Appelcandidatures4.pdf
poste_e1id1707,Agence de développement social,Chef de Département Administratif et Financier - Prolongation -,1,1000-10-10,2015-03-09,http://emploi-public-files.ma/fichiers/upload/avisrsultatprslection.pdf|,http://emploi-public-files.ma/fichiers/upload/AvisrsultatDAF.pdf|,Nom : Service des Ressources HumainesTéléphone : 0537683294,http://emploi-public-files.ma/fichiers/upload/DcisiondepolongationdatelimiteDAF.pdf
poste_e1id1706,Office National du conseil agricole,Chef de Division+ Chefs de Services Centraux+Chef de CCA,5,1000-10-10,2015-03-06,-,http://emploi-public-files.ma/fichiers/upload/AVISdcis637.pdf|,Nom : benakki saidTéléphone : 0657832450,http://emploi-public-files.ma/fichiers/upload/DECISIONn637ONCADRHS.pdf
poste_e1id1704,Université Mohammed Premier - Oujda,Doyen de la faculté des sciences juridiques economiques et sociales d'Oujda et Doyen de la faculté de medecine et de pharmacie,2,1000-10-10,2015-03-05,-,-,Nom : ابراهيم يوسفيTéléphone : 0661565413,http://emploi-public-files.ma/fichiers/upload/201525.pdf
poste_e1id1703,Office National des chemins de fer ,Chef de Service RH SI,1,1000-10-10,2015-03-05,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDVChefdeServiceRHSIListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeServiceRHSI.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelCandidaturePDVChefdeServiceRHSI.pdf
poste_e1id1701,Agence urbaine d'El Kalaa des Sraghna,chef de service des études générales,1,1000-10-10,2015-03-03,http://emploi-public-files.ma/fichiers/upload/listedesconvoqus3.pdf|,http://emploi-public-files.ma/fichiers/upload/p1001.pdf|,Nom : Hassan MORCHIDTéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/ACchefsdeservices2.pdf
poste_e1id1700,Agence urbaine d'El Kalaa des Sraghna,chef de service des affaires juridiques,1,1000-10-10,2015-03-03,http://emploi-public-files.ma/fichiers/upload/listedesconvoqus4.pdf|,http://emploi-public-files.ma/fichiers/upload/p10011.pdf|,Nom : Hassan MORCHIDTéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/ACchefsdeservices1.pdf
poste_e1id1699,Agence urbaine d'El Kalaa des Sraghna,chef de service de l'informatique,1,1000-10-10,2015-03-03,http://emploi-public-files.ma/fichiers/upload/listedesconvoqus6.pdf|,http://emploi-public-files.ma/fichiers/upload/p10012.pdf|,Nom : Hassan MORCHIDTéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/ACchefsdeservices.pdf
poste_e1id1698,Office des Changes,Chef de la Division Ressources Humaines,1,1000-10-10,2015-03-03,-,-,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturesnISDRH702015.pdf
poste_e1id1696,Caisse Nationale de Sécurité Sociale,Directeur de la Relation Clientéle,1,1000-10-10,2015-03-03,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AAC22415DRC.pdf
poste_e1id1695,Caisse Nationale de Sécurité Sociale,CHEF DE SERVICE RELATION AFFILIES AGENCE BEN MSIK,1,1000-10-10,2015-03-03,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACCSExtBenMsik.pdf
poste_e1id1693,Institut National de Recherche Halieutique,Chef de pole Conseil et formation chargé du laboratoire Contrôle et Qualité,1,1000-10-10,2015-02-27,-,-,Téléphone : 0522397385,http://emploi-public-files.ma/fichiers/upload/ACchefdecontrlequalit0001.pdf
poste_e1id1692,Institut National de Recherche Halieutique,Chef de pole Moyen et Ressources chargé de laboratoire d'ingenierie alimentaire,1,1000-10-10,2015-02-27,-,-,Téléphone : 0522397385,http://emploi-public-files.ma/fichiers/upload/ACCHEFPLEMOYENSETRESSOURCES00011.pdf
poste_e1id1691,Institut National de Recherche Halieutique,Chef de pole recherche et développement chargé du laboratoire Biotechnologie Marine,1,1000-10-10,2015-02-27,-,-,Téléphone : 0522397385,http://emploi-public-files.ma/fichiers/upload/ACCHEFPLERECHERCHEETDEVELOPPEMENT00012.pdf
poste_e1id1690,Barid Media,Manager finance et contrôle de gestion ,1,1000-10-10,2015-02-27,-,-,Nom : Astitene dounyaTéléphone : 0537210491,http://emploi-public-files.ma/fichiers/upload/projetdappelcandidatureMFinanceetControledeGestion0120153.pdf
poste_e1id1688,Office National Des Aéroports,Chef de la Division Instruction Opérationnelle Mise à Niveau et Qualification au Pôle Navigation Aérienne,1,1000-10-10,2015-02-26,http://emploi-public-files.ma/fichiers/upload/PlannigEntretienDIOPNA.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatDIOPNA.pdf|,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionDivisionInstructionOprationnelleMiseNiveauetQualificationPNA.pdf
poste_e1id1687,Office National Des Aéroports,Chef de la Division des Télécommunication au Pôle Navigation Aérienne,1,1000-10-10,2015-02-26,http://emploi-public-files.ma/fichiers/upload/PlannigDTPNA.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatDTPNA.pdf|,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionDivisiondesTlcommunicationPNA.pdf
poste_e1id1686,Office National Des Aéroports,Chef de la Division Salle Technique au Pôle Navigation Aérienne ,1,1000-10-10,2015-02-26,-,-,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionDivisionSalleTechnique_PNA.pdf
poste_e1id1685,Office National Des Aéroports,Chef de la Division Centre de Controle Régional au Pôle Navigation Aérienne,1,1000-10-10,2015-02-26,-,-,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionDivisionCentredeControleRgionalCCR.pdf
poste_e1id1684,SNTL SUPPLY CHAIN,Comptable ,1,1000-10-10,2015-02-26,-,-,Nom : B BELHAKIMTéléphone : 0523305507,http://emploi-public-files.ma/fichiers/upload/ComptableSNTL.pdf
poste_e1id1683,Maghreb Arabe Presse,Poste de Rédacteur en chef Multimédia,1,1000-10-10,2015-02-26,http://emploi-public-files.ma/fichiers/upload/listesdescandidatsretenuspourlentretienRdacteurenchefMultimdia.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatsdelentretiendeslectionaupostederdacteurenchefmultimdia.pdf|,Nom : service formationTéléphone : 0537279479,http://emploi-public-files.ma/fichiers/upload/appelcandidatureinternemultimdias.pdf
poste_e1id1682,Maghreb Arabe Presse,Poste de chef du service MAP AUDIO,1,1000-10-10,2015-02-26,http://emploi-public-files.ma/fichiers/upload/listesdescandidatsretenuspourlentretiendechefdeserviceMAPaudio.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatsdelentretiendeslectionaupostedechefduserviceMAPAudio.pdf|,Nom : service formationTéléphone : 0537279479,http://emploi-public-files.ma/fichiers/upload/appelcandidatureinternechefmapaudio.pdf
poste_e1id1680,Office National de Sécurité Sanitaire des Produits Alimentaires (ONSSA),CHEF DE SERVICE,3,1000-10-10,2015-02-25,http://emploi-public-files.ma/fichiers/upload/listeac103223215.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatsICetpvdcq.PDF|,Nom : فرملي عبد العظيمTéléphone : 0537676588,http://emploi-public-files.ma/fichiers/upload/ACn1032du23022015.PDF
poste_e1id1679,Office National de Sécurité Sanitaire des Produits Alimentaires (ONSSA),Directeur des contrôles et de la protection des végétaux,1,1000-10-10,2015-02-25,http://emploi-public-files.ma/fichiers/upload/CandidatsdeDCPV.PDF|,http://emploi-public-files.ma/fichiers/upload/rsultatDCPV.PDF|,Nom : فرملي عبد العظيمTéléphone : 0537676588,http://emploi-public-files.ma/fichiers/upload/acn1112du25022015.pdf
poste_e1id1678,Institut National de la Recherche Agronomique,"Chargé de mission, Chef de Division, Chef de Centre Régional, Chef de Département, Chef de Service",8,1000-10-10,2015-02-24,http://emploi-public-files.ma/fichiers/upload/CandidatsConvoqus3.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatsCombins0104151.pdf|,Téléphone : 0537771598,http://emploi-public-files.ma/fichiers/upload/Ouverture230215.pdf
poste_e1id1673,Office National Des Aéroports,Chef de Service Développement à la Direction des Systèmes d’information,1,1000-10-10,2015-02-24,http://emploi-public-files.ma/fichiers/upload/prslectionDSI.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatSDDSI.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionServiceDveloppementDSI20150224_0326.pdf
poste_e1id1672,L.P.E.E.,poste d'un Ingénieur Informaticien,1,1000-10-10,2015-02-24,-,-,Téléphone : 0,http://emploi-public-files.ma/fichiers/upload/ANNONCEFvrier2015LPEE.pdf
poste_e1id1669,Agence urbaine de Tanger,Chef de service documents d'urbanisme,1,1000-10-10,2015-02-23,-,http://emploi-public-files.ma/fichiers/upload/poste1.pdf|,Nom : glia jalalTéléphone : 0667062838,http://emploi-public-files.ma/fichiers/upload/1001.pdf
poste_e1id1668,Office du Développement de la Coopération,Chef du service administratif,1,1000-10-10,2015-02-23,http://emploi-public-files.ma/fichiers/upload/candidats_convoques_chef_service_administratif_odco.pdf|,http://emploi-public-files.ma/fichiers/upload/resultat_final_chef_service_administratif_odco.pdf|,Nom : علي عابرTéléphone : 0537686251,http://emploi-public-files.ma/fichiers/upload/recrutement_chef_service_administratif.pdf
poste_e1id1664,Chambre d'Agriculture de la région Laâyoune-Boujdour-Sakia El Hamra,sécrétaire général,1,1000-10-10,2015-02-20,-,-,Nom : محمد خرTéléphone : 0528891212,http://emploi-public-files.ma/fichiers/upload/nomDuFichier1901.pdf
poste_e1id1661,FINEA,Directeur Pôle Engagements,1,1000-10-10,2015-02-19,-,-,Téléphone : 0522473989,http://emploi-public-files.ma/fichiers/upload/ACI_DirecteurPleEngagement_.pdf
poste_e1id1659,Centre Régional d'Investissement de la région CHAOUIA OUARDIGHA,Chefs de services,2,1000-10-10,2015-02-18,http://emploi-public-files.ma/fichiers/upload/image0211.pdf|,http://emploi-public-files.ma/fichiers/upload/image1411.pdf|,Nom : المختار سلاميTéléphone : 0661677044,http://emploi-public-files.ma/fichiers/upload/Dcision16.pdf
poste_e1id1658,Théâtre National Mohammed V,Chef de Division Artistique,1,1000-10-10,2015-02-18,http://emploi-public-files.ma/fichiers/upload/nomDuFichier1947.pdf|,http://emploi-public-files.ma/fichiers/upload/010420151.pdf|,Téléphone : 0537707300,http://emploi-public-files.ma/fichiers/upload/nomDuFichier1899.pdf
poste_e1id1654,Centre Cinématographique Marocain,Secrétaire Général,1,1000-10-10,2015-02-16,http://emploi-public-files.ma/fichiers/upload/convocationsgccm.pdf|,http://emploi-public-files.ma/fichiers/upload/convocationsgccm1.pdf|,Téléphone : 0537289200,http://emploi-public-files.ma/fichiers/upload/DecisionSG.pdf
poste_e1id1653,Agence de développement social,Chef de Département Administratif et Financier,1,1000-10-10,2015-02-16,-,-,Nom : Service des Ressources HumainesTéléphone : 0537683294,http://emploi-public-files.ma/fichiers/upload/dcisionappelcandidatureDAF.pdf
poste_e1id1650,FINEA,Contrôleur interne,1,1000-10-10,2015-02-16,-,-,Téléphone : 0522473989,http://emploi-public-files.ma/fichiers/upload/ACContrleinterne.pdf
poste_e1id1649,Office National Des Aéroports,Chef de Service Animation des Espaces Commerciaux au Pôle Marketing et Commercial,1,1000-10-10,2015-02-15,http://emploi-public-files.ma/fichiers/upload/planningSceanimation.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatAECPMC.pdf|,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/1DcisionarPCMService1.pdf
poste_e1id1648,Université Sidi Mohamed Ben Abdellah -Fès-,secrétaire général de la faculté de lettres Sais - Fes,1,1000-10-10,2015-02-13,-,-,Nom :  عبدالقادر مروانTéléphone : 0665998646,http://emploi-public-files.ma/fichiers/upload/sec_gen_lettre_sais2.pdf
poste_e1id1647,Agence urbaine de Taroudant,Chef de departement de la planification urbaine et des affaires foncieres,1,1000-10-10,2015-02-13,http://emploi-public-files.ma/fichiers/upload/SKMBT_C45115030915020.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatcandidature0001.pdf|,Nom : محمد لهبيلTéléphone : 0661751961,http://emploi-public-files.ma/fichiers/upload/SKMBT_C451150213160701.pdf
poste_e1id1646,Agence urbaine de Taroudant,Chef de departement des affaires administratives et financieres,1,1000-10-10,2015-02-13,http://emploi-public-files.ma/fichiers/upload/SKMBT_C451150309150201.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatcandidature00011.pdf|,Nom : محمد لهبيلTéléphone : 0661751961,http://emploi-public-files.ma/fichiers/upload/SKMBT_C45115021316070.pdf
poste_e1id1644,Agence Nationale des Ports,Directeur Communication et Relations Institutionnelles,1,1000-10-10,2015-02-13,-,-,Nom : AHEDDAD EL HoucineTéléphone : 0520200700,http://emploi-public-files.ma/fichiers/upload/AnnonceCommunication31.pdf
poste_e1id1643,Agence Nationale des Ports,Directeur de la Coopération,1,1000-10-10,2015-02-13,-,http://emploi-public-files.ma/fichiers/upload/RESULTATSDUDIRECTEURDELACOOPERATION.pdf|,Nom : AHEDDAD EL HoucineTéléphone : 0520200700,http://emploi-public-files.ma/fichiers/upload/AnnonceCoopration31.pdf
poste_e1id1642,Régie Autonome de Distribution d'Eau et d'Electricité de Meknès,Chef de division,6,1000-10-10,2015-02-12,-,-,Nom : ظافر الصبيحيTéléphone : 0535521801/02/03,http://emploi-public-files.ma/fichiers/upload/Decisionn2DAA2015.pdf
poste_e1id1641,Régie Autonome de Distribution d'Eau et d'Electricité de Meknès,Chef du service,4,1000-10-10,2015-02-12,-,-,Nom : ظافر الصبيحيTéléphone : 0535521801/02/03,http://emploi-public-files.ma/fichiers/upload/Decisionn1DAA2015.pdf
poste_e1id1640,Fonds d'Equipement Communal,Résponsable de Zone d'Opérations,1,1000-10-10,2015-02-12,-,-,Nom : El idrissi Lamsaadi SouadTéléphone : 0537569086,http://emploi-public-files.ma/fichiers/upload/listedescandidatsadmispourlentretiendeslection.pdf
poste_e1id1637,Société d'Aménagement Zenata,Chargé du Contrôle Permanant,1,1000-10-10,2015-02-12,-,-,Téléphone : 0520488434,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureEmploipublicChargduContrlePermanant.pdf
poste_e1id1636,Office National des chemins de fer ,Chef de service,5,1000-10-10,2015-02-12,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDV5postesdeChefdeServiceListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/Nominationsaux4postesdeChefdeService.pdf|,Nom : بشاوي محمدTéléphone : 05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDV5postesdeChefdeService.pdf
poste_e1id1635,Office National Des Aéroports,Prolongation du délai de candidature du Commandant de l'Aéroport de Benslimane,1,1000-10-10,2015-02-11,-,-,Nom : abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisiondappelcanidaturecommandantBenslimane.pdf
poste_e1id1634,Société d'Aménagement Zenata,Chargé de projets Développement Durable,1,1000-10-10,2015-02-11,-,-,Téléphone : 0520488434,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureEmploipublicChefdeProjetsDeveloppementDurable.pdf
poste_e1id1633,Office des Changes,Secrétaire Général,1,1000-10-10,2015-02-10,-,-,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/appelcandidaturesnISDRH552015docx.pdf
poste_e1id1631,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service des Examens,1,1000-10-10,2015-02-10,http://emploi-public-files.ma/fichiers/upload/preselecSexamen.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTATSCEEXAMEN.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annoncechefdeservicedesexamens1.pdf
poste_e1id1630,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service etude  et suivi de l'insertion,1,1000-10-10,2015-02-10,http://emploi-public-files.ma/fichiers/upload/sceetudeetsuividelinsertion.pdf|,http://emploi-public-files.ma/fichiers/upload/ChefdeserviceEtude1.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annoncechefdeserviceetudeetsuividelinsertion.pdf
poste_e1id1629,Office des Changes,Chef du Service Statistiques des Importations,1,1000-10-10,2015-02-09,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsprslectionns2.pdf|,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsadmis2.pdf|,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturesnISDRH542015.pdf
poste_e1id1628,Office des Changes,Chef du Service Analyse des Données du Commerce Extérieur,1,1000-10-10,2015-02-09,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsprslectionns2.pdf|,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsadmis2.pdf|,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturesnISDRH542015.pdf
