 Id,            Administration organisatrice,            Grade,            Nombre postes,            Dèlai dépot,            Date concours,            Date publication,            Candidats convoqués pour l'examen écrit,            Candidats convoqués pour l'entretien oral,            Résultats,            Désistements,            Pour plus d'informations,            Fichiers attachés
concour_e0c0id975,"Ministère de l’Equipement, du Transport, de la Logistique et de l’Eau",Ingénieur d'Etat 1er grade ~ Echelle 11,16,2013-04-30,2013-05-12,2013-04-15,http://emploi-public-files.ma/fichiers/upload/Binder12.pdf|,http://emploi-public-files.ma/fichiers/upload/ingnieur_etat_1gr_Rsultat_epreuve_ecrite2.pdf|,http://emploi-public-files.ma/fichiers/upload/Liste A Rec_Ing.pdf|http://emploi-public-files.ma/fichiers/upload/Liste D Rec_Ing.pdf|,-,Nom : Service Recrutement et Gestion de CarrièreTéléphone : 0538005300Email : rafih@mtpnet.gov.ma,http://emploi-public-files.ma/fichiers/upload/Avis de concours de recrutement IE_suite 20121.pdf|http://emploi-public-files.ma/fichiers/upload/Arrete_concours IE.pdf
concour_e0c0id974,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité Prospection Minière-géochimie-géostatistiques,1,2013-05-04,2013-05-20,2013-04-15,-,-,-,-,Téléphone : 0537273017Email : **,http://emploi-public-files.ma/fichiers/upload/FST Marrakech Prospection Min-geo.pdf
concour_e0c0id973,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité MATHEMATIQUES - STATISTIQUES,1,2013-05-04,2013-05-20,2013-04-15,-,-,-,-,Téléphone : 0537273017Email : **,http://emploi-public-files.ma/fichiers/upload/Poly Asfi Mathmatiques- statis.pdf
concour_e0c0id971,"Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts - Département de la Pêche maritime",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,2,2013-05-06,2013-05-29,2013-04-12,-,-,http://emploi-public-files.ma/fichiers/upload/resultat-exam.pdf|http://emploi-public-files.ma/fichiers/upload/resultat-exam1.pdf|,-,Nom : belabedTéléphone : 0535688108Email : belabed@mpm.gov.ma,http://emploi-public-files.ma/fichiers/upload/AGADIR0001.pdf|http://emploi-public-files.ma/fichiers/upload/AVIS 100001.pdf
concour_e0c0id970,Ministère de l'économie et des finances -Administration des Douanes et Impôts Indirects-,Adjoint technique 4ème grade ~ Echelle 5,15,2013-05-03,2013-05-19,2013-04-12,http://emploi-public-files.ma/fichiers/upload/concours.pdf|,http://emploi-public-files.ma/fichiers/upload/concours2.pdf|,http://emploi-public-files.ma/fichiers/upload/liste admis.pdf|http://emploi-public-files.ma/fichiers/upload/liste d'attente12.pdf|,-,Nom : said alilaTéléphone : 0537579258Email : s.alila@douane.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier172.pdf|http://emploi-public-files.ma/fichiers/upload/Avis de concours4.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier8.doc
concour_e0c0id963,Haut commissariat aux eaux et forêts et à la lutte contre la désertification,Administrateur 3ème grade ~ Echelle 10 - spécialité Informatiste,2,1000-10-10,1000-10-10,2013-04-10,http://emploi-public-files.ma/fichiers/upload/Liste Informatiste2.pdf|,-,-,-,Email : drhaa2013@eauxetforets.gov.ma,http://emploi-public-files.ma/fichiers/upload/Avis Adm 3Gx.pdf|http://emploi-public-files.ma/fichiers/upload/ArrInformatiste.pdf
concour_e0c0id962,Haut commissariat aux eaux et forêts et à la lutte contre la désertification,Administrateur 2ème grade ~ Echelle 11 - spécialité Gestion Financière et Comptable,4,1000-10-10,1000-10-10,2013-04-10,http://emploi-public-files.ma/fichiers/upload/Adm 2G_2.pdf|,-,-,-,Email : drhaa2013@eauxetforets.gov.ma,http://emploi-public-files.ma/fichiers/upload/Avis Adm 2GX.pdf|http://emploi-public-files.ma/fichiers/upload/ArrAdm2.pdf
concour_e0c0id961,Haut commissariat aux eaux et forêts et à la lutte contre la désertification,Technicien de 3ème grade ~ Echelle 9 - spécialité Développement Informatique,2,1000-10-10,1000-10-10,2013-04-10,http://emploi-public-files.ma/fichiers/upload/Liste Tech 2.pdf|,-,-,-,Email : drhaa2013@eauxetforets.gov.ma,http://emploi-public-files.ma/fichiers/upload/arrTech3.pdf|http://emploi-public-files.ma/fichiers/upload/Avis Tech 3Gx.pdf
concour_e0c0id960,Haut commissariat aux eaux et forêts et à la lutte contre la désertification,Ingénieur d'Etat 1er grade ~ Echelle 11,3,2013-04-26,2013-05-12,2013-04-10,-,-,-,-,Email : drhaa2013@eauxetforets.gov.ma,http://emploi-public-files.ma/fichiers/upload/Avis Ing E 1Gx.pdf|http://emploi-public-files.ma/fichiers/upload/ArrIng6.pdf
concour_e0c0id959,Haut commissariat aux anciens résistants et anciens membres de l’armée de libération,Administrateur 3ème grade ~ Echelle 10,8,2013-04-22,2013-05-12,2013-04-08,http://emploi-public-files.ma/fichiers/upload/Liste_Con_AD_3me grade.pdf|,http://emploi-public-files.ma/fichiers/upload/Liste_Admis_ad_3grade.pdf|,http://emploi-public-files.ma/fichiers/upload/Adm_3grd_admis.pdf|http://emploi-public-files.ma/fichiers/upload/Adm_3gr_lst_attente.pdf|,-,Email : c.chokrafi@hcar.gov.ma,http://emploi-public-files.ma/fichiers/upload/Formulaire_ad3grade.pdf|http://emploi-public-files.ma/fichiers/upload/Arr_con_Ad3grade.pdf|http://emploi-public-files.ma/fichiers/upload/Annonnce_ad3grade.pdf|http://emploi-public-files.ma/fichiers/upload/decision-adm3grade1.pdf
concour_e0c0id958,Haut commissariat aux anciens résistants et anciens membres de l’armée de libération,Administrateur 2ème grade ~ Echelle 11,8,2013-04-22,2013-05-12,2013-04-08,http://emploi-public-files.ma/fichiers/upload/Liste_Con_Ad 2Grade.pdf|,http://emploi-public-files.ma/fichiers/upload/Liste_Conv_Epr_Orale_AD2G.pdf|,http://emploi-public-files.ma/fichiers/upload/Adm_2grd_admis.pdf|http://emploi-public-files.ma/fichiers/upload/Adm_2grd_Lst-attente.pdf|,-,Email : c.chokrafi@hcar.gov.ma,http://emploi-public-files.ma/fichiers/upload/Arr_concours_ad2grade.pdf|http://emploi-public-files.ma/fichiers/upload/adm_2grade1.pdf|http://emploi-public-files.ma/fichiers/upload/Annonce_ad2grade.pdf|http://emploi-public-files.ma/fichiers/upload/Formulaire_ad2grade.pdf
concour_e0c0id957,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité MATHEMATIQUES ET STATISTIQUE,1,2013-04-24,2013-05-10,2013-04-05,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA 10.05.2013 Math et Statis EST Meknes.pdf
concour_e0c0id956,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité ANTHROPOLOGIE,1,2013-04-24,2013-05-10,2013-04-05,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA 10.05.2013 Anthropologie Fac lettre Agadir.pdf
concour_e0c0id954,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,1,2013-04-24,2013-05-10,2013-04-05,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA 10.05.2013 ECO Poly TAZZA1.pdf
concour_e0c0id949,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,3,2013-04-24,2013-05-10,2013-04-05,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA 10.05.2013 ECO Sciences Fac Droit Meknes.pdf
concour_e0c0id947,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département de l’Artisanat et de l’Economie sociale",Technicien de 4ème grade ~ Echelle 8,7,2013-04-19,2013-05-05,2013-04-05,http://emploi-public-files.ma/fichiers/upload/2013  (2).pdf|,http://emploi-public-files.ma/fichiers/upload/resultat_concours_tech-20113vld.pdf|,http://emploi-public-files.ma/fichiers/upload/-2013.pdf|http://emploi-public-files.ma/fichiers/upload/-20131.pdf|,-,Email : mouadouha@artesnet.gov.ma,http://emploi-public-files.ma/fichiers/upload/avis conc_tech-FAvril-05-2013.pdf|http://emploi-public-files.ma/fichiers/upload/arret_conc_tech-Avril-05-2013.pdf
concour_e0c0id946,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département de l’Artisanat et de l’Economie sociale",Administrateur 2ème grade ~ Echelle 11,7,2013-04-19,2013-05-12,2013-04-05,http://emploi-public-files.ma/fichiers/upload/vld.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier240.pdf|,http://emploi-public-files.ma/fichiers/upload/adminst_resultat--2013.pdf|http://emploi-public-files.ma/fichiers/upload/adminst_resultat--20131.pdf|,-,Email : mouadouha@artesnet.gov.ma,http://emploi-public-files.ma/fichiers/upload/avis _conc admstAvril-05-2013.pdf|http://emploi-public-files.ma/fichiers/upload/arret_conc_admtAvril-05-2013.pdf
concour_e0c0id945,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département de l’Artisanat et de l’Economie sociale",Architecte 1er grade ~ Echelle 11,2,2013-04-19,2013-05-12,2013-04-05,http://emploi-public-files.ma/fichiers/upload/vld1.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier239.pdf|,http://emploi-public-files.ma/fichiers/upload/archt_resulat-2013.pdf|http://emploi-public-files.ma/fichiers/upload/archt_resulat-20131.pdf|,-,Email : mouadouha@artesnet.gov.ma,http://emploi-public-files.ma/fichiers/upload/arret_conc_archet_05-2013.pdf
concour_e0c0id943,"Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale - Département de l’Artisanat et de l’Economie sociale",Ingénieur d'Etat 1er grade ~ Echelle 11,8,2013-04-19,2013-05-12,2013-04-05,http://emploi-public-files.ma/fichiers/upload/vld2.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier241.pdf|,http://emploi-public-files.ma/fichiers/upload/ing-resultat-20131.pdf|http://emploi-public-files.ma/fichiers/upload/ing-resultat-20132.pdf|,-,Email : mouadouha@artesnet.gov.ma,http://emploi-public-files.ma/fichiers/upload/arret_conc_ ing-Avril-05-2013.pdf|http://emploi-public-files.ma/fichiers/upload/avis_ing-Avril-05-2013.pdf
concour_e0c0id942,Ministère de la Culture et de la Communication - Département de la Communication,Administrateur 2ème grade ~ Echelle 11,5,2013-04-19,2013-05-04,2013-04-03,-,-,http://emploi-public-files.ma/fichiers/upload/Rsultat ISMAC.pdf|,-,Nom : Fouad SouibaTéléphone : 0661048318Email : fouadsouiba@yahoo.fr,http://emploi-public-files.ma/fichiers/upload/arret concours ISMAC 20131.pdf|http://emploi-public-files.ma/fichiers/upload/AVIS concours ISMAC 20131.pdf
concour_e0c0id914,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Technicien de 3ème grade ~ Echelle 9,1,2013-04-14,2013-04-30,2013-03-26,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/Dossier de candidature Techn III.pdf|http://emploi-public-files.ma/fichiers/upload/Tech III Info ENCG Marrakesch 30.04.13.pdf
concour_e0c0id913,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,1,2013-04-14,2013-04-30,2013-03-26,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA Fac Lettre Meknes Espa 30.04.2013.pdf
concour_e0c0id912,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,1,2013-04-14,2013-04-30,2013-03-26,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA Poly Aarayech Math 30.04.2013.pdf
concour_e0c0id911,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq","Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11 - spécialité Economie, commerce ou gestion",1,2013-04-14,2013-04-30,2013-03-26,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA ENCG Oujda ECO COM ENERG 30.04.2013.pdf
concour_e0c0id907,"Ministère délégué auprès du Ministère de l’Industrie, de l’investissement, du commerce et de l’économie numérique, chargée du commerce extérieur",Administrateur 3ème grade ~ Echelle 10,5,2013-04-08,2013-04-21,2013-03-22,http://emploi-public-files.ma/fichiers/upload/Admin 3me listes dfinitives1.pdf|,http://emploi-public-files.ma/fichiers/upload/convocation oral.pdf|,http://emploi-public-files.ma/fichiers/upload/IMG_0005.pdf|,-,Téléphone : 0537751753Email : labzae@mce.gov.ma,http://emploi-public-files.ma/fichiers/upload/37.pdf|http://emploi-public-files.ma/fichiers/upload/39.pdf|http://emploi-public-files.ma/fichiers/upload/38.pdf
concour_e0c0id906,"Ministère délégué auprès du Ministère de l’Industrie, de l’investissement, du commerce et de l’économie numérique, chargée du commerce extérieur",Administrateur 2ème grade ~ Echelle 11,20,2013-04-08,2013-04-21,2013-03-22,http://emploi-public-files.ma/fichiers/upload/Admin 2me listes dfinitives.pdf|,http://emploi-public-files.ma/fichiers/upload/convocation oral 2eme.pdf|,http://emploi-public-files.ma/fichiers/upload/IMG_0001.pdf|http://emploi-public-files.ma/fichiers/upload/liste7.pdf|,-,Téléphone : 0537751753Email : aqallouch@mce.gov.ma,http://emploi-public-files.ma/fichiers/upload/24.pdf|http://emploi-public-files.ma/fichiers/upload/25.pdf|http://emploi-public-files.ma/fichiers/upload/26.pdf
concour_e0c0id905,"Ministère délégué auprès du Ministère de l’Industrie, de l’investissement, du commerce et de l’économie numérique, chargée du commerce extérieur",Ingénieur d'Etat 1er grade ~ Echelle 11,5,2013-04-08,2013-04-21,2013-03-22,http://emploi-public-files.ma/fichiers/upload/Ingnieur 1er Grade listes dfinitives.pdf|,http://emploi-public-files.ma/fichiers/upload/convocation oral Ing.pdf|,http://emploi-public-files.ma/fichiers/upload/IMG_0002.pdf|,-,Téléphone : 0537751753Email : aqallouch@mce.gov.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier159.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier160.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier161.pdf
concour_e0c0id904,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,2,2013-04-14,2013-04-30,2013-03-21,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/PAA 30.04.2013.pdf
concour_e0c0id899,"Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique",Administrateur 2ème grade ~ Echelle 11,18,2013-04-05,2013-04-21,2013-03-20,http://emploi-public-files.ma/fichiers/upload/LISTE CANDIDATS ADMINISTRATEURS VD.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultat preuve crite-Administrateurs.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTAT CONCOURS ADMINISTRATEURS.pdf|,-,Nom : مصلحة التدبير الاداريTéléphone : 0537751630Email : ilhamB@mcinet.gov.ma,http://emploi-public-files.ma/fichiers/upload/-.docx|http://emploi-public-files.ma/fichiers/upload/Annonce Adm3.pdf|http://emploi-public-files.ma/fichiers/upload/Arrt Adm4.pdf
concour_e0c0id898,"Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique",Ingénieur d'Etat 1er grade ~ Echelle 11,35,2013-04-05,2013-04-21,2013-03-20,http://emploi-public-files.ma/fichiers/upload/LISTE INGENIEURS ELIGIBLES MICNT.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultat preuve crite- Ingnieur.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTAT CONCOURS INGENIEURS.pdf|,http://emploi-public-files.ma/fichiers/upload/liste remplacement.pdf|,Téléphone : 0537751630Email : ilhamB@mcinet.gov.ma,http://emploi-public-files.ma/fichiers/upload/Arrt Ing1.pdf|http://emploi-public-files.ma/fichiers/upload/Annonce Ing.pdf|http://emploi-public-files.ma/fichiers/upload/-8.pdf
concour_e0c0id894,"Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Département de l’Enseignement supérieur et de la Recherche scientifiq",Administrateur 3ème grade ~ Echelle 10,1,2013-04-03,2013-04-19,2013-03-19,-,-,-,-,Téléphone : 0537273017Email : *,http://emploi-public-files.ma/fichiers/upload/Dossier de candidature Adm III.pdf|http://emploi-public-files.ma/fichiers/upload/Adm III Poly Khribga 19.04.13.pdf
