 Id,            Etablissement organisateur,            Grade,            Nombre postes,            Dèlai dépot,            Date concours,            Date publication,            Candidats convoqués pour l'examen écrit,            Candidats convoqués pour l'entretien oral,            Résultats,            Désistements,            Pour plus d'informations,            Fichiers attachés
concour_e1c0id8150,Bank Al-Maghrib,Chargé de la surveillance des moyens de paiement,1,2017-04-24,1000-10-10,2017-04-10,-,-,-,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdelasurveillancedesmoyensdepaiement1.pdf
concour_e1c0id8149,Bank Al-Maghrib,Chargé de l’Inclusion Financière,1,2017-04-24,1000-10-10,2017-04-10,-,-,-,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdelinclusionfinancire1.pdf
concour_e1c0id8148,Bank Al-Maghrib, Chargé de la réglementation et des agréments,2,2017-04-24,1000-10-10,2017-04-10,-,-,-,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdelarglementationetdesagrments2.pdf
concour_e1c0id8147,Université Mohammed V,Professeur de l'enseignement Supérieur Assistant,3,2017-04-30,2017-05-15,2017-04-10,-,http://emploi-public-files.ma/fichiers/upload/conomieetgestiondroitpriv.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatdroitprivecoges.pdf|http://emploi-public-files.ma/fichiers/upload/rsultatdroitprivecoges1.pdf|,-,Nom : عبدالمنعم رودياسTéléphone : 0537272807Email : abdelmounim.roudies@um5.ac.ma,http://emploi-public-files.ma/fichiers/upload/AvisdeconcoursPESA15052017.pdf
concour_e1c0id8146,Université Cadi Ayyad,Administrateur 3ème grade ~ Echelle 10,1,2017-04-24,2017-05-10,2017-04-10,http://emploi-public-files.ma/fichiers/upload/listeeconomie.pdf|,http://emploi-public-files.ma/fichiers/upload/resultateconomie1.pdf|,-,-,Nom : تميلي أمينةTéléphone : 0676410417Email : tamina@uca.ma,http://emploi-public-files.ma/fichiers/upload/annonceeconomie.pdf
concour_e1c0id8145,Chambre d'Agriculture de la Région Sous Massa Daraa,Technicien de 3ème grade ~ Echelle 9,1,2017-04-26,2017-05-16,2017-04-10,http://emploi-public-files.ma/fichiers/upload/2233.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatsexamencrittechnicien0001.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier5730.pdf|,-,Nom : علي قيوحTéléphone : 0528230928Email : chagsmd@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier160.docx|http://emploi-public-files.ma/fichiers/upload/nomDuFichier5211.pdf
concour_e1c0id8144,Chambre d'Agriculture de la Région Sous Massa Daraa,Ingénieur d'Etat 1er grade ~ Echelle 11,2,2017-04-26,2017-05-15,2017-04-10,http://emploi-public-files.ma/fichiers/upload/nomDuFichier5332.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatsexamencritingnieur00011.pdf|,http://emploi-public-files.ma/fichiers/upload/201732.pdf|,-,Nom : علي قيوحTéléphone : 0528230928Email : chagsmd@gmail.com,http://emploi-public-files.ma/fichiers/upload/nomDuFichier159.docx|http://emploi-public-files.ma/fichiers/upload/nomDuFichier5210.pdf
concour_e1c0id8143,Université Cadi Ayyad,Ingénieur d'Etat 1er grade ~ Echelle 11,1,2017-04-24,2017-05-10,2017-04-10,http://emploi-public-files.ma/fichiers/upload/listeteleco.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatreseauteleco.pdf|,-,-,Nom : تميلي أمينةTéléphone : 0676410417Email : tamina@uca.ma,http://emploi-public-files.ma/fichiers/upload/annoncetelecomarabe1.pdf
concour_e1c0id8142,Holding d'Aménagement Al Omrane,TECHNICIEN EN TOPOGRAPHIE (CASABLANCA),1,2017-04-21,1000-10-10,2017-04-07,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/DescriptifdeposteTechnicienTopographe.pdf
concour_e1c0id8141,Holding d'Aménagement Al Omrane,INGENIEUR D'ETAT GENIE CIVIL (CASABLANCA),1,2017-04-21,1000-10-10,2017-04-07,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/DescriptifdeposteIngenieurGenieCivil2.pdf
concour_e1c0id8138,Holding d'Aménagement Al Omrane,CADRES COMMERCIAUX ,2,2017-04-21,1000-10-10,2017-04-07,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceDeuxCadrescommerciauxMarrakech.pdf
concour_e1c0id8137,Holding d'Aménagement Al Omrane,INGÉNIEUR D'ETAT GÉNIE-CIVIL,2,2017-04-21,1000-10-10,2017-04-07,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/annoncederecrutementingenieurGniecivilFs1.pdf
concour_e1c0id8136,Holding d'Aménagement Al Omrane,CADRE SERVICE APRES VENTE,1,2017-04-21,1000-10-10,2017-04-07,-,-,-,-,Nom : إلهام أحسينةTéléphone : 0537569178Email : i.ahsina@alomrane.ma,http://emploi-public-files.ma/fichiers/upload/AnnonceCadreSAVMarrakech.pdf
concour_e1c0id8135,Université Mohammed V,Professeur agrégé,13,2017-05-14,2017-06-15,2017-04-06,-,-,-,-,Nom : عبدالمنعم رودياسTéléphone : 0537272807Email : abdelmounim.roudies@um5.ac.ma,http://emploi-public-files.ma/fichiers/upload/anance.pdf
concour_e1c0id8134,Institut Supérieur des Métiers de l'Audiovisuel et du Cinema,Prof. de l'enseignement supérieur assistant grade A ~ Echelle 11,1,2017-04-26,2017-05-24,2017-04-06,-,http://emploi-public-files.ma/fichiers/upload/annoceoralconcourspesa2017.pdf|,http://emploi-public-files.ma/fichiers/upload/annulationconcoursderecrutement.pdf|http://emploi-public-files.ma/fichiers/upload/annulationconcoursderecrutement1.pdf|,-,Nom : NASSIB. A. EL MESNAOUITéléphone : 0537771058Email : abdounassib@gmail.com,http://emploi-public-files.ma/fichiers/upload/Nouveaudocument201705241.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier5192.pdf
concour_e1c0id8133,Bank Al-Maghrib,Chargé de gestion courrier,1,2017-04-20,1000-10-10,2017-04-06,-,-,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDSM1.pdf|http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierListedattente.pdf|,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDSM.pdf
concour_e1c0id8132,Bank Al-Maghrib,Chargé de gestion courrier,1,2017-04-20,1000-10-10,2017-04-06,-,-,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDSB1.pdf|http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierListedattente1.pdf|,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDSB.pdf
concour_e1c0id8131,Bank Al-Maghrib,Chargé de gestion courrier,2,2017-04-20,1000-10-10,2017-04-06,-,-,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDRHF1.pdf|http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierListedattente2.pdf|,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDRHF.pdf
concour_e1c0id8130,Bank Al-Maghrib,Chargé de gestion courrier,1,2017-04-20,1000-10-10,2017-04-06,-,-,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDDAS1.pdf|http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierListedattente3.pdf|,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDDAS.pdf
concour_e1c0id8129,Bank Al-Maghrib,Chargé de gestion courrier,1,2017-04-20,1000-10-10,2017-04-06,-,-,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDCRI1.pdf|http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierListedattente4.pdf|,-,Nom : نرجس الرميقيTéléphone : 0537574022Email : n.rmiki@bkam.ma,http://emploi-public-files.ma/fichiers/upload/BAMChargdegestioncourrierDCRI.pdf
concour_e1c0id8123,Société wifak Ténis Rabat,Responsable Administratif et financier (par contrat),1,2017-04-27,1000-10-10,2017-04-05,-,-,-,-,Nom : El Alaoui Ali Téléphone : 0619555900Email : drh.wifaq@gmail.com,http://emploi-public-files.ma/fichiers/upload/ACEClubwifaqResponsableAdministratifetFinancier.pdf
concour_e1c0id8117,Université Cadi Ayyad,Administrateur 2ème grade ~ Echelle 11,1,2017-04-19,2017-05-05,2017-04-04,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATmarketing.pdf|,http://emploi-public-files.ma/fichiers/upload/anoncedersultatCOMMUNICATION.pdf|,-,-,Nom : تميلي أمينةTéléphone : 0676410417Email : tamina@uca.ma,http://emploi-public-files.ma/fichiers/upload/annoceconcoursmarkrting.pdf
concour_e1c0id8116,Université Cadi Ayyad,Administrateur 3ème grade ~ Echelle 10,2,2017-04-19,2017-05-05,2017-04-04,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATSPORT.pdf|,http://emploi-public-files.ma/fichiers/upload/convoral1.pdf|,-,-,Nom : تميلي أمينةTéléphone : 0676410417Email : tamina@uca.ma,http://emploi-public-files.ma/fichiers/upload/annoncesport.pdf
concour_e1c0id8104,Université Mohammed V,Professeur de l'enseignement Supérieur Assistant,1,2017-04-25,2017-05-26,2017-04-03,-,-,-,-,Nom : عبدالمنعم رودياسTéléphone : 0537272807Email : abdelmounim.roudies@um5.ac.ma,http://emploi-public-files.ma/fichiers/upload/ranimation1.pdf
concour_e1c0id8104,Université Mohammed V,Professeur de l'enseignement Supérieur Assistant,1,2017-04-25,2017-05-26,2017-04-03,-,-,-,-,Nom : عبدالمنعم رودياسTéléphone : 0537272807Email : abdelmounim.roudies@um5.ac.ma,http://emploi-public-files.ma/fichiers/upload/ranimation1.pdf
concour_e1c0id8103,Marsa Maroc,Auditeur,2,2017-04-20,2017-05-04,2017-04-03,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsretenuspourlcrit1.pdf|,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsconvoqusloral5.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatfinal48.pdf|,-,Nom : Service RecrutementTéléphone : 0522232324Email : recrutement@marsamaroc.co.ma,http://emploi-public-files.ma/fichiers/upload/nomDuFichier157.docx|http://emploi-public-files.ma/fichiers/upload/2Avisdeconcours3.pdf
concour_e1c0id8102,Société Nationales des Transports et de Logistique (SNTL),Chef de projet relations publiques & Evénementiel,1,2017-04-17,1000-10-10,2017-04-03,-,-,-,-,Téléphone : 0537289314Email : recrutement@sntl.ma,http://emploi-public-files.ma/fichiers/upload/ModledeCV_SNTL_20175.docx|http://emploi-public-files.ma/fichiers/upload/Annoncechefdeprojetrelationspubliquesvenementiel.pdf
concour_e1c0id8100,Société Nationales des Transports et de Logistique (SNTL),Chargé de la Facturation et du Renseignement du SI,1,2017-04-17,1000-10-10,2017-04-03,-,-,-,-,Téléphone : 0537289314Email : recrutement@sntl.ma,http://emploi-public-files.ma/fichiers/upload/ModledeCV_SNTL_20174.docx|http://emploi-public-files.ma/fichiers/upload/AnnoncechargdelafacturationetdurenseignementSI.pdf
concour_e1c0id8097,Société Nationales des Transports et de Logistique (SNTL),chargé de la Gestion de la station de carburant,1,2017-04-17,1000-10-10,2017-04-03,-,-,-,-,Téléphone : 0537289314Email : recrutement@sntl.ma,http://emploi-public-files.ma/fichiers/upload/ModledeCV_SNTL_20173.docx|http://emploi-public-files.ma/fichiers/upload/annoncechargdelaGestiondelastationdecarburant.pdf
concour_e1c0id8095,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR EN TUYAUTERIE,2,2017-04-18,2017-05-10,2017-04-03,http://emploi-public-files.ma/fichiers/upload/Tuyauterie.pdf|,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE131.pdf|http://emploi-public-files.ma/fichiers/upload/AOEFormateursenTuyauterie.pdf
concour_e1c0id8094,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR - MOULISTE-   ,1,2017-04-18,2017-05-09,2017-04-03,http://emploi-public-files.ma/fichiers/upload/Mouliste.pdf|,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/AOEFormateurenMouliste.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE130.pdf
concour_e1c0id8093,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR DANS LES METIERS DE L 'AUTOMOBILE: METHODE - PRODUCTION ET QUALITE ,2,2017-04-18,2017-05-11,2017-04-03,http://emploi-public-files.ma/fichiers/upload/MthodeProductionetQualit2.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTATDUTESTECRITMETHODE.pdf|,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/AOEFormateursdanslesmetiersdelautomobileMethodeProductionetqualite.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE128.pdf
concour_e1c0id8092,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR DANS LES METIERS DE  L'AUTOMOBILE : BUREAU D'ETUDES,2,2017-04-18,2017-05-11,2017-04-03,http://emploi-public-files.ma/fichiers/upload/Bureaudtudes.pdf|,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE127.pdf|http://emploi-public-files.ma/fichiers/upload/AOEFormateurMetiersdelautomobilebureaudetudes.pdf
concour_e1c0id8091,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR EN FABRICATION MECANIQUE,3,2017-04-18,2017-05-09,2017-04-03,http://emploi-public-files.ma/fichiers/upload/FabricationMcanique2.pdf|,-,-,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/AOEFormateursenFabricationMcanique1.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE126.pdf
concour_e1c0id8090,Office de la Formation Professionnelle et de la Promotion du Travail,FORMATEUR EN CONSTRUCTION METALLIQUE,3,2017-04-18,2017-05-10,2017-04-03,http://emploi-public-files.ma/fichiers/upload/ConstructionMtallique.pdf|,http://emploi-public-files.ma/fichiers/upload/CONSTRUCTIONMETALLIQUE.pdf|,http://emploi-public-files.ma/fichiers/upload/RETENUSFINALFORMATEURCM2.pdf|,-,Téléphone : 0522634444Email : noureddine.kitabrhi@ofppt.ma,http://emploi-public-files.ma/fichiers/upload/AOEFormateursenconstructionmetallique.pdf|http://emploi-public-files.ma/fichiers/upload/FORMULAIREDECANDIDATURE124.pdf
concour_e1c0id8089,Université Mohammed Premier - Oujda,"Administrateur troisième  grade (01 poste), spécialité: الاقتصاد  au profit de L’Ecole Supérieure de Technologie Oujda.",1,2017-04-20,2017-05-05,2017-03-31,http://emploi-public-files.ma/fichiers/upload/listedescandidatsconvoquspourl27critAdmin.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatcritconcoursadministrateurs3megradevf.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatsfinalesAdmin050520171.pdf|,-,Nom : عمر لعفوTéléphone : 0536500613/14Email : o.laafou@ump.ac.ma,http://emploi-public-files.ma/fichiers/upload/avisesto.pdf
concour_e1c0id8086,Université Hassan II Ain Chock - Casablanca,professeur de l'enseignement supérieur Grade A,1,1000-10-10,1000-10-10,2017-03-31,-,-,-,-,Nom : جامعة الحسن الثاني بالدار البيضاءTéléphone : 0522433030Email : presidence@univcasa.ma,http://emploi-public-files.ma/fichiers/upload/Photopleinepage16.pdf
concour_e1c0id8085,Société Centrale de Réassurance,Ingénieur Informaticien (par contrat),1,2017-04-14,1000-10-10,2017-03-31,-,-,-,-,Nom : Asmaa BOUJARNIJATéléphone : 0522460400Email : aboujarnija@scrmaroc.com,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementIngnieurInformaticien31032017pdf2.pdf
concour_e1c0id8077,Atlas Multiservices,Agent administratif (par contrat),1,2017-04-17,2017-04-25,2017-03-30,-,-,-,-,Nom : ATLASMULISERVICESTéléphone : 0522432040Email : AMS_RESSOURCES@royalairmaroc.com,http://emploi-public-files.ma/fichiers/upload/AnnonceAgentadministratifAMSavril2017.pdf
concour_e1c0id8076,Université Mohammed Premier - Oujda,"Ingénieur d’état premier grade (01 poste), spécialité: Informatique: Ingénierie des systèmes d’information, au profit de L’Ecole Supérieure de Technologie Oujda",1,2017-04-15,2017-04-30,2017-03-30,http://emploi-public-files.ma/fichiers/upload/listedescandidatsconvoquspourl27critingnieur.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatscritingenieur.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatsfinalesIngenieur30042017.pdf|,-,Nom : عمر لعفوTéléphone : 0536500613/14Email : o.laafou@ump.ac.ma,http://emploi-public-files.ma/fichiers/upload/avisarabefr2.pdf
concour_e1c0id8075,Université Mohammed Premier - Oujda,"Technicien troisième grade (01 poste), spécialité Hygiène et qualité, au profit de la présidence de l’université Mohammed premier Oujda. ",1,2017-04-15,2017-04-30,2017-03-30,http://emploi-public-files.ma/fichiers/upload/hygieneetqualite.pdf|,http://emploi-public-files.ma/fichiers/upload/HYGIENEETQUALITE1.pdf|,http://emploi-public-files.ma/fichiers/upload/hq.pdf|,-,Nom : عمر لعفوTéléphone : 0536500613/14Email : o.laafou@ump.ac.ma,http://emploi-public-files.ma/fichiers/upload/avisarabefr1.pdf
concour_e1c0id8074,Université Mohammed Premier - Oujda,"Technicien troisième grade (01 poste), spécialité : Informatique: développement informatique, au profit de la présidence de l’université Mohammed premier Oujda",1,2017-04-15,2017-04-30,2017-03-30,http://emploi-public-files.ma/fichiers/upload/developpementinfo.pdf|,http://emploi-public-files.ma/fichiers/upload/DEVINFORMATIQUE.pdf|,http://emploi-public-files.ma/fichiers/upload/DEVINFOR.pdf|,-,Nom : عمر لعفوTéléphone : 0536500613/14Email : o.laafou@ump.ac.ma,http://emploi-public-files.ma/fichiers/upload/avisarabefr.pdf
concour_e1c0id8073,Société Royale d'Encouragement du Cheval (SOREC),Technicien élevage-Etalonnier (par contrat),4,2017-04-13,1000-10-10,2017-03-30,-,-,-,-,Nom : وداد العفيرTéléphone : 0537271000Email : recrute.ec2014@gmail.com,http://emploi-public-files.ma/fichiers/upload/AnnonceTEE2017DHN04.pdf|http://emploi-public-files.ma/fichiers/upload/Questionnairedecandidature118.doc
concour_e1c0id8072,Société Centrale de Réassurance,Actuaire Tarification (par contrat),1,2017-04-13,1000-10-10,2017-03-30,-,-,-,-,Nom : Asmaa BOUJARNIJATéléphone : 0522460400Email : aboujarnija@scrmaroc.com,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementActuaire30032017pdf.pdf
concour_e1c0id8070,Société Royale d'Encouragement du Cheval (SOREC),Technicien laboratoire (par contrat),1,2017-04-13,1000-10-10,2017-03-30,-,-,-,-,Nom : وداد العفيرTéléphone : 0537271000Email : recrute.ec2014@gmail.com,http://emploi-public-files.ma/fichiers/upload/AnnonceRL2017DHN01.pdf|http://emploi-public-files.ma/fichiers/upload/Questionnairedecandidature117.doc
