 Id,            Emploi,            Autorité Gouvernementale,            Arrêté,            Date limite de dépot des candidatures,            Date de publication,            Pour plus d'informations,            Fichiers attachés
emploi_138,"Directeur du transport Aérien","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete10.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DTA21.pdf|http://emploi-public-files.ma/fichiers/upload/DTA.pdf
emploi_137,"DIRECTEUR DES SYSTEMES D'INFORMATION","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete9.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DSI.pdf|http://emploi-public-files.ma/fichiers/upload/DSI1.doc
emploi_136,"Directeur des Equipements Publics","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete8.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DEP2.pdf|http://emploi-public-files.ma/fichiers/upload/DEP1.pdf
emploi_135,"DRH","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete7.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DRH1.pdf|http://emploi-public-files.ma/fichiers/upload/DRH2.pdf
emploi_133,"Directeur du Centre Régional d'Investissement de la région Oued Eddahab-Lagouira","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs13.doc
emploi_132,"Directeur du Centre Régional d'Investissement de la région Doukkala-Abda","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs12.doc
emploi_131,"Directeur du Centre Régional d'Investissement de la région de l'Oriental","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs11.doc
emploi_130,"Directeur du Centre Régional d'Investissement de la région Souss-Massa-Drâa","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs10.doc
emploi_129,"Directeur du Centre Régional d'Investissement de la région Fès-Boulemane","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs9.doc
emploi_128,"Directeur du Centre Régional d'Investissement de la région Marrakech-Tensift-Al Haouz","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs8.doc
emploi_127,"Directeur du Centre Régional d'Investissement de la région Tanger-Tétouan","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteNum11CandidaturePosteDirecteurCRI.pdf","2013-03-04","2013-02-08","Téléphone : 0537286370Email : mzerrouki@interieur.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs7.doc
emploi_126,"DIRECTEUR DES PECHES MARITIMES ET DE L'AQUACULTURE","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/appel  candidature _D_DPMA1.pdf","2013-02-25","2013-02-07","Nom : محمد قادةTéléphone : 0537688021Email : kada@mpm.gov.ma",http://emploi-public-files.ma/fichiers/upload/fiche de poste_D_DPMA3.pdf
emploi_125,"Directeur de la Coordination et de la Promotion des Droits de l'Homme","Délégation Interministérielle aux Droits de l'Homme","http://emploi-public-files.ma/fichiers/upload/arret5.pdf","2013-02-25","2013-02-05","Nom : Fatima BENADDITéléphone : 0661252914Email : benaddi@didh.gov.ma",http://emploi-public-files.ma/fichiers/upload/Fiche Directeur DCPDH1.pdf
emploi_124,"Directeur des Etudes juridiques et de la Coopération Internationale","Délégation Interministérielle aux Droits de l'Homme","http://emploi-public-files.ma/fichiers/upload/arret2.pdf","2013-02-25","2013-02-05","Nom : Fatima BENADDITéléphone : 0661252914Email : benaddi@didh.gov.ma",http://emploi-public-files.ma/fichiers/upload/Fiche DEJCI.pdf
emploi_123,"Directeur du Dialogue et du Partenariat avec les Organismes et Associations Nationaux","Délégation Interministérielle aux Droits de l'Homme","http://emploi-public-files.ma/fichiers/upload/arret4.pdf","2013-02-25","2013-02-05","Nom : Fatima BENADDITéléphone : 0661252914Email : benaddi@didh.gov.ma",http://emploi-public-files.ma/fichiers/upload/Fiche DDPOAN.pdf
emploi_122,"directeur des ressources humaines des affaires générales et du budget (Prolongation)","Ministère de la Famille, de la Solidarité, de l’Egalité et du Développement social","http://emploi-public-files.ma/fichiers/upload/pdf.pdf","2013-03-07","2013-02-04","Nom : عبد الله امحيمداتTéléphone : 0665100040Email : abdallahmehimdate@gmail.com",http://emploi-public-files.ma/fichiers/upload/Avis_Candidature_DRHAGB_2013 (3)1.pdf|http://emploi-public-files.ma/fichiers/upload/cv_dricteur_drh 22.pdf
emploi_118,"Inspecteur Général","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/Arrete35.pdf","2013-03-01","2013-02-01","Nom : الجيلالي ممدوحTéléphone : 0665228627Email : jmamdouh-mstr@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/IG.doc|http://emploi-public-files.ma/fichiers/upload/IG.docx
emploi_117,"Directeur de la comptabilité nationale","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/Arrete34.pdf","2013-03-01","2013-02-01","Nom : الجيلالي ممدوحTéléphone : 0665228627Email :  jmamdouh-mstr@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/DCN.docx|http://emploi-public-files.ma/fichiers/upload/DCN1.docx
emploi_116,"Directeur de la planification","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/Arrete33.pdf","2013-03-01","2013-02-01","Nom : الجيلالي ممدوحTéléphone : 0665228627Email : jmamdouh-mstr@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/DP1.docx|http://emploi-public-files.ma/fichiers/upload/DP.docx
emploi_115,"Directeur des ressources humaines et des affaires générales","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/Arrete32.pdf","2013-03-01","2013-02-01","Nom : الجيلالي ممدوحTéléphone : 0665228627Email : jmamdouh-mstr@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/DRHAG1.docx|http://emploi-public-files.ma/fichiers/upload/DRHAG2.docx
emploi_114,"Directeur de la statistique","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/Arrete31.pdf","2013-03-01","2013-02-01","Nom : الجيلالي ممدوحTéléphone : 0665228627Email : jmamdouh-mstr@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/DS.docx|http://emploi-public-files.ma/fichiers/upload/DS1.docx
emploi_113,"Inspecteur Général du Ministère","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/IGM_3.pdf","2013-02-15","2013-01-31","Téléphone : ***Email : ***",-
emploi_112,"Directeur de la Modernisation de l'Administration","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/DMA_3.pdf","2013-02-15","2013-01-31","Téléphone : ***Email : ***",-
emploi_121,"Directeur de l'Entraide Nationale (Prolongation)","Ministère de la Famille, de la Solidarité, de l’Egalité et du Développement social","http://emploi-public-files.ma/fichiers/upload/Candidature_Directeur_EN_030120133.pdf","2013-02-11","2013-01-30","Nom : عبد الله امحيمداتTéléphone : 0665100040Email : abdallahmehimdate@gmail.com",http://emploi-public-files.ma/fichiers/upload/Prolongation_Directeur_EN_300120131.pdf
emploi_111,"Président d'université Al Quaraouiyine - Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/enssupannoncepresiuniver.pdf","2013-03-01","2013-01-21","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_119,"Président d'université Sidi Mohammed Ben Abdellah - Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/enssupannoncepresiuniver.pdf","2013-03-01","2013-01-21","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_110,"Inspecteur Géneral ","Haut commissariat aux eaux et forêts et à la lutte contre la désertification","http://emploi-public-files.ma/fichiers/upload/Arret_IG.pdf","2013-02-01","2013-01-17","Téléphone : 0537660310Email : hosni@eauxetforets.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modle_CV_normalis_emplois_superieurs.pdf|http://emploi-public-files.ma/fichiers/upload/Fiche poste Inspecteur gnral1.pdf
emploi_109,"Directeur du développement Forestier","Haut commissariat aux eaux et forêts et à la lutte contre la désertification","http://emploi-public-files.ma/fichiers/upload/Arret_DDF.pdf","2013-02-01","2013-01-17","Téléphone : 0537660310Email : hosni@eauxetforets.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modle_CV_normalis_emplois_superieurs1.pdf|http://emploi-public-files.ma/fichiers/upload/fiche poste DDF1.pdf
emploi_108,"Directeur Académie Régionale  de l'Education et de la Formation -Région de  Taza- AL  Houceima- Taounate        ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier93.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier94.pdf
emploi_107,"Directeur Académie Régionale  de l'Education et de la Formation -Région de  Fes - Boulemane ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier91.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier92.pdf
emploi_106,"Directeur Académie Régionale  de l'Education et de la Formation -Région de  Meknes-Tafilalt                           ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier89.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier90.pdf
emploi_105,"Directeur Académie Régionale  de l'Education et de la Formation -Région de  Tadla-Azilal                ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier87.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier88.pdf
emploi_104,"Directeur Académie Régionale  de l'Education et de la Formation -Région de  l'Oriental ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier85.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier86.pdf
emploi_103,"Directeur Académie Régionale  de l'Education et de la Formation -Région Guelmim- ES-smara","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier83.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier84.pdf
emploi_102,"Directeur Académie Régionale  de l'Education et de la Formation -Région Laayoune Boujdour","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier81.pdf","2013-01-30","2013-01-10","Nom : لحسن أيت يكنTéléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier82.pdf
